8863070.899	2926776.527	4543.804
8863097.565	2926776.527	4556.265
8863124.232	2926776.527	4569.199
8863150.898	2926776.527	4581.991
8863177.564	2926776.527	4593.914
8863204.231	2926776.527	4603.645
8863230.897	2926776.527	4610.712
8863257.564	2926776.527	4616.909
8863284.23	2926776.527	4622.001
8863310.896	2926776.527	4624.481
8863337.563	2926776.527	4625.999
8863364.229	2926776.527	4627.743
8863390.895	2926776.527	4630.35
8863417.562	2926776.527	4633.367
8863444.228	2926776.527	4635.345
8862404.239	2926807.09	4365.12
8862430.906	2926807.09	4371.752
8862457.572	2926807.09	4376.851
8862484.238	2926807.09	4382.974
8862510.905	2926807.09	4388.53
8862537.571	2926807.09	4394.761
8862564.238	2926807.09	4401.498
8862590.904	2926807.09	4409.487
8862617.57	2926807.09	4418.222
8862644.237	2926807.09	4424.594
8862670.903	2926807.09	4426.259
8862697.57	2926807.09	4428.656
8862724.236	2926807.09	4434.27
8862750.902	2926807.09	4443.419
8862777.569	2926807.09	4452.111
8862804.235	2926807.09	4464.582
8862830.901	2926807.09	4476.986
8862857.568	2926807.09	4487.409
8862884.234	2926807.09	4494.746
8862910.901	2926807.09	4500.801
8862937.567	2926807.09	4508.772
8862964.233	2926807.09	4518.193
8862990.9	2926807.09	4525.815
8863017.566	2926807.09	4533.186
8863044.233	2926807.09	4542.094
8863070.899	2926807.09	4552.315
8863097.565	2926807.09	4564.025
8863124.232	2926807.09	4576.395
8863150.898	2926807.09	4588.174
8863177.564	2926807.09	4598.721
8863204.231	2926807.09	4606.725
8863230.897	2926807.09	4611.911
8863257.564	2926807.09	4616.963
8863284.23	2926807.09	4620.505
8863310.896	2926807.09	4620.438
8863337.563	2926807.09	4620.89
8863364.229	2926807.09	4621.857
8863390.895	2926807.09	4623.815
8863417.562	2926807.09	4627.965
8863444.228	2926807.09	4631.687
8862404.239	2926837.653	4380.61
8862430.906	2926837.653	4386.148
8862457.572	2926837.653	4389.991
8862484.238	2926837.653	4393.049
8862510.905	2926837.653	4394.337
8862537.571	2926837.653	4395.691
