2896
4.76	-2.5E-4
4.77	-6.9E-4
4.78	-6E-4
4.79	-3.8E-4
4.8	-2.5E-4
4.81	-3.3E-4
4.82	-9.2E-4
4.83	-0.00229
4.84	-0.00436
4.85	-0.00649
4.86	-0.0078
4.87	-0.00772
4.88	-0.00629
4.89	-0.00387
4.9	-7.6E-4
4.91	0.00289
4.92	0.00681
4.93	0.01036
4.94	0.01279
4.95	0.01373
4.96	0.01345
4.97	0.01265
4.98	0.01202
4.99	0.01199
5	0.01287
5.01	0.01486
5.02	0.01794
5.03	0.02171
5.04	0.02542
5.05	0.02838
5.06	0.03026
5.07	0.03108
5.08	0.03105
5.09	0.03044
5.1	0.02952
5.11	0.02859
5.12	0.02773
5.13	0.02667
5.14	0.02486
5.15	0.02183
5.16	0.01738
5.17	0.01157
5.18	0.00463
5.19	-0.003
5.2	-0.01061
5.21	-0.01742
5.22	-0.02293
5.23	-0.02713
5.24	-0.03039
5.25	-0.03328
5.26	-0.03648
5.27	-0.04097
5.28	-0.0478
5.29	-0.05755
5.3	-0.06975
5.31	-0.0829
5.32	-0.09493
5.33	-0.10359
5.34	-0.10636
5.35	-0.10061
5.36	-0.08484
5.37	-0.06057
5.38	-0.03297
5.39	-0.00905
5.4	0.00575
5.41	0.01003
5.42	0.00594
5.43	-0.00332
5.44	-0.0155
5.45	-0.02946
5.46	-0.0441
5.47	-0.05804
5.48	-0.07014
5.49	-0.07986
5.5	-0.08669
5.51	-0.08937
5.52	-0.08649
5.53	-0.07813
5.54	-0.06659
5.55	-0.05494
5.56	-0.04456
5.57	-0.03442
5.58	-0.02294
5.59	-0.01062
5.6	-3.8E-4
5.61	0.00472
5.62	0.00415
5.63	1.8E-4
5.64	-0.00397
5.65	-0.00613
5.66	-0.00554
5.67	-0.00207
5.68	0.00404
5.69	0.01173
5.7	0.01895
5.71	0.0236
5.72	0.02487
5.73	0.02342
5.74	0.02031
5.75	0.01587
5.76	0.00986
5.77	0.00239
5.78	-0.00559
5.79	-0.01291
5.8	-0.01904
5.81	-0.02407
5.82	-0.02806
5.83	-0.03072
5.84	-0.03189
5.85	-0.03201
5.86	-0.03194
5.87	-0.03228
5.88	-0.0331
5.89	-0.03469
5.9	-0.03805
5.91	-0.04441
5.92	-0.05396
5.93	-0.06532
5.94	-0.07634
5.95	-0.08559
5.96	-0.09305
5.97	-0.09957
5.98	-0.10605
5.99	-0.11318
6	-0.12165
6.01	-0.13194
6.02	-0.14355
6.03	-0.15433
6.04	-0.1608
6.05	-0.15926
6.06	-0.14718
6.07	-0.12421
6.08	-0.09284
6.09	-0.05817
6.1	-0.02657
6.11	-0.00325
6.12	0.00985
6.13	0.01425
6.14	0.0129
6.15	0.00782
6.16	-5.5E-4
6.17	-0.01226
6.18	-0.02654
6.19	-0.04196
6.2	-0.05754
6.21	-0.07315
6.22	-0.08843
6.23	-0.10161
6.24	-0.10977
6.25	-0.11068
6.26	-0.10414
6.27	-0.0918
6.28	-0.07571
6.29	-0.05746
6.3	-0.03869
6.31	-0.0217
6.32	-0.00914
6.33	-0.0026
6.34	-0.00169
6.35	-0.00441
6.36	-0.0084
6.37	-0.01195
6.38	-0.01435
6.39	-0.01585
6.4	-0.01754
6.41	-0.02081
6.42	-0.02617
6.43	-0.03245
